Source Name	Characteristics [Organism_Part]	Term Source REF	Comment [Source]	Provider	Material Type	Term Source REF	Characteristics [Organism]	Term Source REF	Protocol REF	Sample Name	Protocol REF	Parameter Value [Amplification]	Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Comment[TCGA UNC Note]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Comment[TCGA UNC Note]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Comment[TCGA UNC Note]
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-B2-4098-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-B2-4098-01A-01R-1188-07	US82800149_251976012283_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-B2-4098-01A-01R-1188-07	US82800149_251976012283_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-B2-4098-01A-01R-1188-07	US82800149_251976012283_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
TCGA-B2-3924-01A-01R-1188-07	KIRC	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-B2-3924-01A-01R-1188-07	tgen.org:nucleic_acid_extraction:clin:01	none	4067fef5-caa6-499a-8590-55bfc934a1d4	TCGA-B2-3924-01A-01R-1188-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-B2-3924-01A-01R-1188-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-B2-3924-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-B2-3924-01A-01R-1188-07	US82800149_251976012281_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	Low signal intensity	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-B2-3924-01A-01R-1188-07	US82800149_251976012281_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	Low signal intensity	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-B2-3924-01A-01R-1188-07	US82800149_251976012281_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	Low signal intensity
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-B2-3924-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-B2-3924-01A-01R-1188-07	US82800149_251976012281_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	Low signal intensity	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-B2-3924-01A-01R-1188-07	US82800149_251976012281_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	Low signal intensity	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-B2-3924-01A-01R-1188-07	US82800149_251976012281_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	Low signal intensity
TCGA-CJ-4634-01A-01R-1188-07	KIRC	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-CJ-4634-01A-01R-1188-07	tgen.org:nucleic_acid_extraction:clin:01	none	f6986fdf-de34-47d1-86e6-ab7662e5ec53	TCGA-CJ-4634-01A-01R-1188-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-CJ-4634-01A-01R-1188-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-CJ-4634-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-CJ-4634-01A-01R-1188-07	US82800149_251976012278_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-CJ-4634-01A-01R-1188-07	US82800149_251976012278_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-CJ-4634-01A-01R-1188-07	US82800149_251976012278_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-CJ-4634-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-CJ-4634-01A-01R-1188-07	US82800149_251976012278_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-CJ-4634-01A-01R-1188-07	US82800149_251976012278_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-CJ-4634-01A-01R-1188-07	US82800149_251976012278_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
TCGA-B2-4102-01A-01R-1188-07	KIRC	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-B2-4102-01A-01R-1188-07	tgen.org:nucleic_acid_extraction:clin:01	none	6daa736e-c55c-4060-a43d-026f981bce7d	TCGA-B2-4102-01A-01R-1188-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-B2-4102-01A-01R-1188-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-B2-4102-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-B2-4102-01A-01R-1188-07	US82800149_251976012287_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-B2-4102-01A-01R-1188-07	US82800149_251976012287_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-B2-4102-01A-01R-1188-07	US82800149_251976012287_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-B2-4102-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-B2-4102-01A-01R-1188-07	US82800149_251976012287_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-B2-4102-01A-01R-1188-07	US82800149_251976012287_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-B2-4102-01A-01R-1188-07	US82800149_251976012287_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
TCGA-07-0249-20A-01R-1188-07	KIRC	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-07-0249-20A-01R-1188-07	tgen.org:nucleic_acid_extraction:clin:01	none	2eaef769-f259-4d3d-8e8a-3d1dcd61918a	TCGA-07-0249-20A-01R-1188-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-1188-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-1188-07	US82800149_251976012290_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-1188-07	US82800149_251976012290_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-1188-07	US82800149_251976012290_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-1188-07	US82800149_251976012290_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-1188-07	US82800149_251976012290_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-1188-07	US82800149_251976012290_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
TCGA-CJ-4636-01A-01R-1188-07	KIRC	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-CJ-4636-01A-01R-1188-07	tgen.org:nucleic_acid_extraction:clin:01	none	f2efa0d4-7776-4346-b775-b8d84ea40b57	TCGA-CJ-4636-01A-01R-1188-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-CJ-4636-01A-01R-1188-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-CJ-4636-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-CJ-4636-01A-01R-1188-07	US82800149_251976012289_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-CJ-4636-01A-01R-1188-07	US82800149_251976012289_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-CJ-4636-01A-01R-1188-07	US82800149_251976012289_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-CJ-4636-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-CJ-4636-01A-01R-1188-07	US82800149_251976012289_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-CJ-4636-01A-01R-1188-07	US82800149_251976012289_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-CJ-4636-01A-01R-1188-07	US82800149_251976012289_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
TCGA-CJ-4638-01A-01R-1188-07	KIRC	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-CJ-4638-01A-01R-1188-07	tgen.org:nucleic_acid_extraction:clin:01	none	4cdfa8d7-ca4b-46fc-a85f-d2ea6f0a86bb	TCGA-CJ-4638-01A-01R-1188-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-CJ-4638-01A-01R-1188-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-CJ-4638-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-CJ-4638-01A-01R-1188-07	US82800149_251976012295_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-CJ-4638-01A-01R-1188-07	US82800149_251976012295_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-CJ-4638-01A-01R-1188-07	US82800149_251976012295_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-CJ-4638-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-CJ-4638-01A-01R-1188-07	US82800149_251976012295_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-CJ-4638-01A-01R-1188-07	US82800149_251976012295_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-CJ-4638-01A-01R-1188-07	US82800149_251976012295_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
TCGA-B8-4154-01A-01R-1188-07	KIRC	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-B8-4154-01A-01R-1188-07	tgen.org:nucleic_acid_extraction:clin:01	none	ad99e8c5-a7a3-4558-99fd-2dd1e3b2a17d	TCGA-B8-4154-01A-01R-1188-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-B8-4154-01A-01R-1188-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-B8-4154-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-B8-4154-01A-01R-1188-07	US82800149_251976012277_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-B8-4154-01A-01R-1188-07	US82800149_251976012277_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-B8-4154-01A-01R-1188-07	US82800149_251976012277_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-B8-4154-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-B8-4154-01A-01R-1188-07	US82800149_251976012277_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-B8-4154-01A-01R-1188-07	US82800149_251976012277_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-B8-4154-01A-01R-1188-07	US82800149_251976012277_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
TCGA-CJ-4639-01A-01R-1188-07	KIRC	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-CJ-4639-01A-01R-1188-07	tgen.org:nucleic_acid_extraction:clin:01	none	19895436-9c5b-4961-9fa7-71b8027001a1	TCGA-CJ-4639-01A-01R-1188-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-CJ-4639-01A-01R-1188-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-CJ-4639-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-CJ-4639-01A-01R-1188-07	US82800149_251976012288_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-CJ-4639-01A-01R-1188-07	US82800149_251976012288_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-CJ-4639-01A-01R-1188-07	US82800149_251976012288_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-CJ-4639-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-CJ-4639-01A-01R-1188-07	US82800149_251976012288_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-CJ-4639-01A-01R-1188-07	US82800149_251976012288_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-CJ-4639-01A-01R-1188-07	US82800149_251976012288_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
