Hybridization REF	TCGA-AS-3778-01A-01R-0864-07
PET112L	0.0875
TMBIM1	1.31125
P2RXL1	0.07425
TCHP	-1.121
TRMT1	-0.966333333333333
F2RL2	-0.37325
LRRC32	3.28733333333333
IMPG2	-0.239
BGLAP	-0.4315
LOC493869	-1.0095
MRAS	2.15825
SLC35F5	1.41125
CBWD1	-0.3945
AXL	-0.072375
ATP2C2	-2.12125
TELO2	-2.10625
PNPLA3	-4.04825
PCDHB14	1.55925
CD276	-0.403
KRT80	-1.11775
DUSP28	0.281
CSNK1E	-0.456
SRP14	0.939
KCNQ4	0.372
KRT72	0.5495
CCDC117	-0.40825
C6orf89	0.585222222222222
TUBB2B	-3.1738
RTN4IP1	-1.453
CR1L	-3.7695
CEND1	0.086625
C12orf41	-0.2705
RNF31	-0.8275
UBN1	-1.52566666666667
C17orf32	-0.30825
SLC5A7	0.189
GPR92	0.878666666666667
ESAM	3.0793
CTNNA1	0.193916666666667
HRBL	-0.175
CBX4	-1.79475
TMEM182	0.2335
SH3TC2	-0.873166666666667
IL10	0.488333333333333
PXMP4	-1.13
RNF167	-0.2405
PAK7	-1.23
ETV3	0.052
ATPIF1	0.248333333333333
LOC554207	-1.9295
OR8H1	0.142
WDFY3	1.8785
DPM1	-0.89775
GPSM1	-0.772
WDR92	-1.074
LRP1	0.234166666666667
ANKH	-0.377125
THUMPD3	-1.72775
POLR1B	-0.94225
OLFM4	1.09366666666667
RAD9B	-0.58125
TSPY2	-1.564
PAX6	-1.59583333333333
SCG2	-1.84025
SLC17A6	0.54975
FMO3	4.27475
PADI4	0.226375
TUBB4	-1.339
NLK	-1.2585
POU4F3	-1.482
SDF4	-0.578
ITGBL1	1.36733333333333
NETO1	-0.973875
TAP2	0.173375
ABBA-1	-0.509666666666667
GNAI1	1.88
VPS4B	0.91075
NOPE	-0.7878
GALNT6	-0.825666666666667
SESN1	1.348625
GBE1	0.0783333333333333
CLASP1	0.571
RASGEF1B	0.567875
ACOT11	0.959714285714286
AFAP1	0.79675
OR2H2	0.707
DPY19L2P1	0.696
DZIP1	0.378
SEC22C	-0.94825
GPR161	-0.828
RNF146	1.9065
WDR74	-1.1375
GALP	-0.5315
PURA	1.4745
DNPEP	-0.286083333333333
RP11-78J21.1	-0.59275
ERBB2	1.189625
FANCM	-1.23725
NEO1	1.2705
DDX3Y	1.0576
RPS3A	0.566875
MXRA7	1.85778571428571
LGALS3	-0.078
GLT8D1	-0.49975
CFL2	0.705166666666667
UPB1	3.4105
NAP1L5	0.28825
CLDN14	0.04575
DHX38	-0.988
BTBD1	-0.00974999999999999
TARS2	-0.829
ABCF1	-1.3718
FCF1	-0.377333333333333
LRRC49	1.36725
GUCY1B2	-3.198
C1orf177	-0.0495
SMARCA4	-2.00771428571429
LRP8	-4.74416666666667
TAGLN3	-2.35125
MRPL14	-0.93825
TTRAP	1.8375
ZDHHC20	-0.68025
NFE2L3	-1.95625
KIAA1377	1.4365
PALMD	1.6205
TMEM43	0.32225
TTL	-1.340375
STAT5B	-0.6965
SSB	-1.155875
OR10H5	-0.2035
SLC22A13	0.27825
AKAP3	-0.1115
TIMM23	-0.5685
OAS2	0.93825
KIAA0423	1.70675
TRIM11	-0.991833333333333
GLIS3	2.917875
TMEM50B	0.3595
ARHGEF4	-2.490125
DEGS1	0.481
TBL1XR1	1.03723333333333
G6PD	-2.39975
SP140	0.603
MUC17	-0.260928571428571
NUDC	-0.8712
DNAJC5B	0.527166666666667
SCARA3	-2.1965
CPA3	4.70383333333333
BCAT2	-0.169625
MFN1	-0.3776
NRG3	0.9295
SNX11	-0.03925
PLEKHH1	0.249166666666667
GPR177	0.211166666666667
HCFC2	0.42275
TCAP	-0.17
MOCOS	-4.03575
C14orf93	-0.50225
PRDM10	-0.354333333333333
SLC16A4	3.54266666666667
SRGAP1	-1.3145
VIP	2.24075
DUSP27	0.00400000000000001
LILRA1	0.9747
MC2R	0.164
MGC24103	1.61875
MBTD1	-1.548
FUT11	0.7395
USP33	0.7617
C15orf39	-1.166
MAP3K12	0.655625
PAAF1	-0.134166666666667
BARHL1	-0.047
FLJ16165	0.0295
PIWIL2	-1.903
SYNE1	1.24325
CMTM4	-0.253625
TSPYL1	0.9667
GUF1	-0.719833333333333
TMEM157	2.123
WDR44	0.58525
HIST1H3C	-0.3805
DKFZp666G057	0.35075
RNPEP	0.09525
GAS2L2	0.0821666666666667
ADH4	-3.54225
GRPR	-0.809
FBXL17	0.527
ZBTB10	0.3925
Gcom1	0.583277777777778
HTRA1	1.6665
ZNF585A	1.2415
SLC26A2	-0.374285714285714
OTOP3	0.08
WISP1	1.23911111111111
ATP2B4	-0.247083333333333
FLJ10769	1.194
CRAMP1L	-0.508625
CHST12	-0.14525
RAB22A	0.15
TARDBP	-0.304142857142857
STAU1	-0.04575
CRB3	1.89983333333333
MIG7	-1.4495
CHMP1A	0.284833333333333
ZNF160	0.576625
B3GALT6	-0.48875
BARX1	-2.258
C6orf167	-1.31425
NXNL1	0.0715
DHX29	-0.126875
HADHB	0.401
PLXNB2	0.797875
ILDR1	-0.48175
SLC15A3	1.32575
GAS2	0.759166666666667
C20orf69	-0.37325
NUMB	0.9355
TNIP1	1.183625
MESP1	0.785666666666667
PSKH1	-0.283
NSFL1C	0.162625
RHOG	-0.14775
HEY1	0.0833333333333334
KNG1	-1.87925
ITGAX	1.4054
LIN9	-0.8065
CANT1	-0.17125
XRN1	0.138214285714286
CCDC96	0.4379
HEATR6	-0.9365
GNG7	0.489
RUNX2	-0.0891875
SOX1	0.257
FCRL5	-0.0498
ZNF99	-0.259375
FAM9A	0.4075
SNX22	0.154833333333333
MBNL3	-0.564166666666667
ODC1	-1.0781
ADORA2B	-1.94866666666667
NR2F6	-1.02525
ZFYVE16	-0.411
SYNJ2BP	0.7975
POLE	-1.464625
E2F2	-2.0345
THRA	1.2055
PTGES2	-1.65316666666667
HIP1R	0.300833333333333
TMUB1	-1.196
ENO3	-2.448
RSPH10B	0.519
CXorf39	0.195875
IRGC	-0.121
GPR109B	-2.6125
FLJ13305	0.0435
LCE3A	-1.622
TNFRSF18	-1.77916666666667
DET1	0.80325
TRPM3	1.33591666666667
C16orf79	-1.3225
FECH	0.328333333333333
RAP2A	1.191
CRIP1	1.21316666666667
AZIN1	-0.970625
SLC7A7	5.5355
IL10RA	0.8776
TMEM64	-0.121
CDC42EP4	0.061
C16orf58	-0.00159999999999995
ARG2	-0.143
POU5F1P4	-1.32175
FAM62B	0.536125
DNAH8	-2.1136
ASH2L	0.00675000000000002
TSLP	-2.50583333333333
CNTNAP5	0.2026
TMEM16C	2.94875
IFNA14	-0.076
SLC1A3	0.501125
CABYR	-0.827
BCL7B	-0.4066
NUDT13	-0.540333333333333
C13orf28	-0.19975
C1orf53	-1.42575
ARL6IP4	0.6255
RPL35A	0.09525
EMR3	0.3895
RAB40C	0.331666666666667
SLC41A1	0.1725
LRCH1	0.77675
LY6G5B	-0.145
FAM124A	0.0268461538461539
MGC10981	-3.53233333333333
CLIP3	-0.5182
MAP4K2	-1.67883333333333
CHIC1	1.8425
SULF1	3.52766666666667
C20orf30	0.224285714285714
PRDM5	-0.487625
ELOVL1	-1.1535
C11orf48	-1.30975
SLC39A10	0.3515
KCNV1	1.478
ACP1	-0.219
ZMYM2	0.21925
B3GNT6	0.122
C9orf69	-0.55375
C2orf15	-1.29
C20orf166	0.371
HSP90AA6P	-1.485
EDG7	-1.202
NEURL	-1.2385
LPL	1.11516666666667
CLEC2D	0.376692307692308
GRRP1	2.652
CD8B	-3.4093
HIST1H3D	-2.17333333333333
SLC6A12	3.35275
FAM27L	-0.412
CD84	1.4342
RASA1	0.2745
PHKG1	-0.438
MAGEA11	-1.403
IMPA1	0.1444
NPM3	-2.39725
RARRES1	1.1135
SH3BP1	0.140875
B3GNTL1	-1.0925
ARPC5L	-0.883
KLHL26	-0.05475
SIM2	-2.274375
GJC1	0.2145
C20orf194	1.557
EXO1	-4.3395
SLC2A2	2.5765
LOC285074	-0.21
LRG1	-0.007
KIRREL	-0.9125
PIK3R1	1.30442857142857
C4orf34	-0.9205
MAF	2.32127777777778
ADCY4	4.17616666666667
ZMIZ2	-0.054
SLC46A3	1.3285
STAMBP	0.277833333333333
CCDC16	1.23
MS4A12	0.1395
TCF20	0.02775
LRRC46	-0.403
C20orf152	0.00125000000000001
MRPS6	-1.024625
ABCB11	0.2205
KCNC2	-0.0476666666666666
CDH19	-2.2215
C9orf123	0.311333333333333
SSH3	0.019
LDLRAD1	-3.599
CCBE1	-0.96075
ZNF135	1.23925
TAAR1	0.697
WFDC12	-0.471
CCDC42	-0.273166666666667
FLJ12529	-0.63275
PER1	1.3645
TIMM50	-0.944333333333334
SMARCAD1	0.193833333333333
FAM26C	0.062
TP53TG3	-2.0705
SH3RF1	1.3338
LMCD1	1.14625
GPR63	0.382
FLJ21986	-1.3565
AIFM3	-0.514
MICAL1	-1.224
BLZF1	0.7905
IQCA	3.547
PCDHGC3	-0.2915
SAC	-0.05025
BCL6B	2.86366666666667
DDO	2.22975
MARCO	2.043
DCHS1	1.618
C1orf170	3.05366666666667
CD200R1	0.740166666666667
C22orf15	-0.3435
SEPT11	0.372833333333333
ADNP	-0.17925
UST	-1.9582
C13orf34	-2.00416666666667
RFFL	-0.259214285714286
APBA3	0.049
C2orf60	-0.271125
CUTL1	-0.0093
PMS1	-0.477857142857143
ZNF689	-0.743
EIF3E	0.104666666666667
IL9	0.0418
RPL31	-0.37775
LY9	-0.006
ATP2B3	0.11975
KDELR2	-0.201333333333333
TFCP2	-0.5665
NLRP12	0.001625
FLJ45422	-0.255
TLE4	-0.6188
ZNF570	0.5395
FLJ43806	0.618
TLK2	-0.75525
CIR	1.12925
MARS2	-0.9325
COL24A1	-0.531
SDF2L1	-2.284
HIBADH	0.635
IGFBP3	1.95657142857143
C12orf23	0.489875
PSPC1	-0.67725
C20orf43	0.34875
TRAV20	-0.2345
ARHGAP24	4.026125
KIAA1975	-1.128125
C1QA	3.6812
DNTT	-5.2435
C10orf6	-0.193333333333333
C11orf41	-1.868125
HNRPF	-0.2125
COL11A1	3.40116666666667
UBAP2	-1.07633333333333
CDKN2AIPNL	-1.453
C20orf174	3.57025
SPRED2	0.42075
PLA2G12A	-0.114666666666667
ICEBERG	-1.31333333333333
SCN10A	-0.126
C11orf65	-0.14025
GBP5	4.17275
PITPNC1	0.198833333333333
POU3F3	0.249
NCOA7	0.055125
LIN7C	0.5371
LOC348840	-2.2345
NKX2-2	-1.7425
ANKRD13D	-0.793125
LOC123688	-1.112
FUT2	0.415166666666667
TAAR8	0.8775
FZD4	2.42508333333333
PNMA3	2.3745
OR4L1	0.259
WIT1	-2.6375
EXOC3L	1.8305
ATPBD4	-0.1842
KRBA1	1.62875
UBXD6	0.75675
HOXB7	0.776357142857143
C7orf23	1.659
UNQ338	2.357
STAB2	0.0605
CDC20B	0.22325
IRF9	1.79175
CENTG1	-0.0666666666666666
TNPO2	-0.595
MCPH1	0.24075
BMS1P5	-0.63475
SLC26A7	0.7235
HIST1H3J	-0.75825
C9orf3	1.4045
LBH	1.7705
MYO1D	0.158
PTDSS2	-0.2635
NFU1	1.06825
DEPDC4	-1.55775
WNT7B	-0.7494
GLP2R	0.230333333333333
SETD4	-0.446
DYNLT3	-0.0698
FKBP11	-1.2575
SESTD1	0.400166666666667
FLII	-0.68175
RPS16	-0.4073
CHPF	-0.905166666666667
CSNK2A1	0.03
SUMO1P1	-0.48025
FKBP6	-0.182
ZNF214	1.73316666666667
TWIST1	-0.769666666666667
DDX56	-1.107
TRAM1L1	1.3512
EPO	0.0543333333333333
MRPS18B	0.32475
ZNF682	-0.3545
RPL14	-0.642166666666667
MAFF	0.346
LOC51136	-0.762125
LY96	0.388
DDX20	-0.5985
ABTB1	0.6505
ARL5A	0.7906
CCT6A	-1.7345
HEPACAM	-1.294
EHHADH	3.09733333333333
RBAK	-0.311666666666667
CGB1	-0.07
ITGB5	0.1624
YIPF3	0.26875
FKBP2	-0.04025
NR1D1	-0.3351
TMEM110	-1.4795
NEK2	-3.8925
PRAMEF8	-2.85
C20orf52	-0.614
PCDHGA3	-0.319
VWA3B	-0.16525
NDUFA5	0.365125
THAP9	0.32475
FLVCR2	0.643
AP1S1	0.2385
SMAD6	-0.7765
SAV1	0.483125
SAT1	1.44525
ZNF251	0.378125
ADAMTS7	0.0464
RPP38	-0.48475
C1orf211	-2.26
YPEL2	2.21685
RBMS1	0.79075
ZNF445	-0.870166666666667
NRXN2	1.29716666666667
PGBD4	-1.27342857142857
UGT2B28	4.886
WBSCR16	-0.5114
NLRC3	1.013
ASTL	0.234
ST6GALNAC1	-3.11375
ZADH2	-0.27525
MLLT4	1.16416666666667
ARL6	0.632166666666667
MEF2C	2.89575
CBFA2T3	-3.0265
AFF3	-0.096
COG7	-0.0343333333333333
MYB	-6.39966666666667
PLXNA3	-0.0125
XRCC2	-1.70333333333333
MMS19	-1.173125
ST8SIA5	-0.4815
CHPT1	-0.146166666666667
KIAA1712	-0.219375
OR6X1	-0.083
ACTR3	-0.01475
UGCG	0.6875
OR4P4	-0.204
ZAP70	-2.4
LPP	0.620875
ZNF485	-0.68475
PTPRCAP	-0.3565
IL12RB1	0.1535
ATRX	0.0978
CHST8	-2.404125
C14orf109	0.0235
ARV1	0.0075
NMB	2.82385714285714
COX5A	-1.3465
EIF6	-1.06575
MPPED2	0.495833333333333
SEMG1	-0.8585
CHRDL1	-0.2575
TRAF3IP2	0.4575
WNK2	-1.346125
LILRA4	1.08666666666667
LAMA2	1.95375
PXT1	0.449
RLBP1	-2.27725
CD300C	0.18575
SLTM	0.335
FLJ10404	-0.7045
APOBEC3D	-2.17083333333333
RENBP	0.0928333333333333
ATXN7L1	0.620625
NID1	0.9315
TUBGCP3	-0.353375
ITIH5	2.42527777777778
CCDC110	4.04775
C8A	-1.65975
MGC87042	-2.03675
HOXC13	-3.44925
TFDP2	-0.627
HCP5	1.21525
POLI	1.31675
UCN	-1.03233333333333
ZNF764	0.087
C8orf45	0.126
FHL3	-0.565
SPATA5L1	-0.1155
MMRN2	3.714
NDST1	0.244166666666667
COL20A1	-0.2045
ZNF248	2.35166666666667
PELP1	-1.12883333333333
MBL2	-2.13033333333333
RNF41	0.056625
C5orf24	0.567
THOC5	-0.52725
SERINC3	0.525083333333333
RP11-151A6.2	2.45375
CDCP2	0.02725
HIST1H2AA	-0.26825
C11orf75	0.553833333333333
FKBP7	0.1995
DDOST	-0.43175
GPNMB	1.11316666666667
TTF2	-1.91883333333333
KCNT1	-0.531833333333333
SLC39A14	1.323
NGRN	-0.4782
GPR137B	2.82525
MECP2	0.12725
PSMA1	-0.213
C16orf73	-2.57175
TMEM60	0.156166666666667
CSN3	0.076
NOS1	0.2905
RAB7L1	0.726666666666667
YBX2	-1.091
KIAA1166	0.14625
FUBP3	-0.2055
ABCG1	2.5195
ACACA	-1.24966666666667
ARL11	0.222
ATOH1	-0.495
ODF1	0.225333333333333
CREB3L3	0.247
TMEM127	0.920214285714286
DSCAML1	3.882
PLN	6.04266666666667
LYPLA1	-0.63125
PRDM9	-1.614
SASP	1.08525
PLUNC	-0.0595
INTU	1.06225
HISPPD1	0.00775
LNPEP	-0.440166666666667
YARS2	-1.22116666666667
APCDD1L	-2.113
ZCCHC4	-0.2118
FBXO22	-1.13033333333333
TTLL13	0.3275
ZNF669	-1.1535
PTGDR	2.3935
DDX27	-0.94925
KIAA0409	-0.4535
GJB6	0.06375
ASB8	0.65475
PLP2	-0.282666666666667
MEPE	-0.247
OR10J5	-0.307
KRT222P	-0.2715
COQ7	0.162666666666667
C1orf101	2.55025
RERG	2.0524
CHMP5	1.0325
THAP11	-0.100875
ZNF43	-0.6675
ZRANB3	-0.937
KRT13	-1.555375
MRPL19	-0.983375
RBBP9	0.394125
SPATA17	0.935571428571428
BXDC5	0.0508333333333333
PAFAH1B1	-0.0699999999999999
MAGEE1	1.143
OSTF1	-0.0015
KIAA0323	-0.310833333333333
TXNDC13	0.4195
CNTN4	1.529875
LCE1B	0.709
UNQ501	0.84675
ZNF154	0.783
C3orf64	0.8995
SYT5	-0.0169
PON1	0.658333333333333
FLJ10357	-0.880875
ATP4A	-1.01
GNPDA1	-0.5625
MGAT1	1.14633333333333
C14orf121	0.062
SLC35B2	-0.63475
MIER3	-0.119333333333333
CHEK1	-3.14475
ZNF8	-0.368666666666667
TXNDC1	0.187833333333333
CKB	0.1485
RTN3	0.1525
FZD2	-2.46916666666667
PART1	0.156666666666667
PSMB6	-0.53925
PCDHB8	-0.4315
PHC3	-0.0957
PPP1R8	-0.8485
NOVA2	1.81716666666667
TNFRSF11B	-0.3895
GOLPH3	0.289833333333333
UBLCP1	-0.5635
SUHW3	-0.99075
TTLL1	-0.1575
OPN4	0.047
OR13G1	0.1045
ZPBP2	-0.4552
HSD17B11	0.978375
C9orf50	0.8825
DHDDS	0.209928571428571
CTSW	1.1619
NEFM	-1.23833333333333
MRPL28	-0.72625
SYN1	0.447833333333333
PIGV	0.413
ZIM2	-0.58475
APBB1	0.705333333333333
SND1	-0.81525
C1orf123	0.7665
CHD3	-0.971
BHLHB8	-0.039
RNASE2	0.532166666666667
BCAP31	-0.73425
SLC25A44	0.436166666666667
CHD6	-0.6196
PIB5PA	-1.02446153846154
SELS	0.603375
LOC541471	0.134875
FAT2	0.289
ZNF81	0.0815
OR4C16	0.446
FLJ10081	0.0497
LRRC4	0.7465
CS	-0.977166666666667
N4BP2	-1.1885
IGFBP7	3.96125
ZNF318	-0.646083333333333
NDNL2	0.8505
ZNF609	-0.934375
SIRT4	0.72725
EXOSC10	-0.073
ECE2	-0.579833333333333
OVGP1	0.42175
GTPBP3	-1.5245
PACS2	-0.1137
C19orf36	-0.7965
ARL4C	-0.5155
ATG4B	-0.697125
UBQLNL	1.56225
RHOXF2B	-4.1745
PLEKHG2	-0.066
GALR1	0.8285
AQP4	-0.200333333333333
HDAC7A	-0.350666666666667
DCUN1D3	0.5905
OR8A1	0.634
CCRN4L	0.47925
CBR4	-0.283
KIFC1	-3.60416666666667
SLC7A14	-0.8825
LHX5	0.928
TRPC7	-0.2385
LPXN	0.05325
SERPINA1	0.74625
RPS13	-0.2305
BPIL3	-0.0645
PRKAA1	-1.03575
FADS2	-1.4342
ENAH	-0.6990625
PRO1768	0.4435
APBA2BP	-1.693
LIPH	-1.04416666666667
C3orf33	-0.32825
RCC2	-1.52192857142857
ALDH1A2	-2.86988888888889
RNF103	1.36975
AHCY	-1.070375
ALG12	-0.139
CCL17	1.5175
ZNF543	1.17866666666667
ESRRG	2.2585
CNGA1	1.76775
RDH5	1.61583333333333
OTX1	-1.5642
PTGFR	-0.449333333333333
CDR2	-0.171875
SELE	2.06525
NLGN2	-0.964833333333333
EXOSC9	-1.04375
ZNF566	0.128666666666667
KLRC2	-3.9535
GPR12	0.7355
KIAA0196	0.107
PDRG1	-1.0565
SSR3	-0.925571428571429
MSI1	0.755
CST9	-0.655
CC2D1A	-0.974625
PLAGL1	1.81883333333333
ZNF778	-0.605
RNF2	0.016875
KLF6	3.32283333333333
THBD	2.84533333333333
tcag7.1314	1.92675
NR5A1	-0.182666666666667
ABCD2	-0.42025
DNAJC7	-0.345
CLEC4C	0.7665
TM2D3	1.1035
CCDC4	0.4065
PLAC2	-2.593
DCD	0.5755
FAAH	1.44
POLA1	-1.344
TM7SF2	-0.930875
FLJ39822	3.31383333333333
FLOT2	0.369625
MAP4K1	-0.752333333333333
SRP68	-0.23
C21orf74	0.142
ARPC5	0.219625
LOC126075	0.7685
HECW2	1.6855
ZDHHC4	0.44575
ANKRD42	1.2326
PDE9A	0.8935
ABCA8	0.8925
NDUFS2	-0.7115
UBR5	-0.570625
BTBD16	1.8535
LOC554174	1.1115
ZNF20	0.5585
KIAA1843	0.3555
WDR17	0.83325
C15orf33	1.236
RNF113A	-0.0705
CAMKK1	-0.3573
CLCN2	-0.75825
ANXA6	-0.5255
LOC340069	-0.0545
EMID1	0.5995
DPM3	-0.389416666666667
ELA1	-0.063
SLC25A13	0.1291
KRT24	0.21025
SMPD1	0.171333333333333
TH	-0.0285
COL6A2	-1.25507142857143
ANKS1B	1.3605
GPR126	-0.6336
ZC3H12A	-0.819833333333333
TMEM47	2.95083333333333
C2orf51	-0.180333333333333
C1orf88	3.03116666666667
HSF2BP	-0.9345
AKAP10	0.5955
RPAP3	-1.285
KLHDC8B	0.017125
STOM	2.3704
MUPCDH	4.436375
C10orf72	0.3265
PLEKHA3	0.361916666666667
TCP11L1	0.52425
CWF19L1	0.1745
SPEF1	0.809923076923077
YSK4	-0.285
ELN	1.5672
SAMD8	-0.2415
MPI	0.711
MEPCE	-1.0235
ABCC3	3.8295
NANOGP1	-2.4335
KCNK17	0.0675
HLA-DMB	4.98033333333333
RRAGA	1.95925
ANGEL1	-0.80525
RBM32B	0.217
CPN1	-1.044
MGC52282	-0.0409
HLA-A	1.78575
OR9G4	-0.068
EDNRB	2.87025
SCD	-1.6605
C14orf80	-2.30016666666667
BAGE2	-0.8035
RABL4	0.288
RCVRN	-0.411
SHANK1	-0.229
NLRP7	-4.37275
CD226	0.078
STAT3	0.8453125
SYNJ2	-1.4183
TPCN2	0.821
WDR36	-0.875916666666667
MBD4	-0.3355
ROBO1	-0.9071
ST3GAL6	-3.09975
SLAMF8	2.55816666666667
ATN1	-0.346
GPR141	-1.03025
KRT36	0.3155
TPH1	0.951
DDX52	-0.5555
ZSCAN29	-0.443833333333333
TRPT1	-0.407333333333333
DPEP3	0.47325
DENND4A	0.307
TSPAN16	-0.6735
PTCHD2	-0.2365
LOC145814	-0.203
CAP1	0.724166666666667
EIF5A2	-0.2648
NT5DC3	0.84525
SEPT9	0.316625
SEZ6L2	0.0115
EGFLAM	1.80475
VPS11	1.145
NDUFB5	0.369333333333333
CIDEA	-0.3405
IER5L	-0.3335
N6AMT1	-0.25075
FAM83C	-0.30775
OXR1	1.85925
IRX1	-0.4305
DGKB	0.185
GCN5L2	-1.39475
MIR16	-0.170875
FBXW9	-0.911
WDR4	-2.64916666666667
PDC	-1.0795
VPS33B	-0.59375
HEXB	0.402
FLJ32214	0.25475
TCEB3	-1.02825
CRLF1	-3.003
ABI3BP	4.4525
C8orf22	-1.5225
PYCR1	-2.941
KIAA1706	0.19325
CDK5R2	0.34775
WAS	0.119
C12orf60	-0.63975
CCBL2	0.10625
MADD	-0.69225
C5orf34	-2.9085
WDR42A	0.6413
KLF12	1.213375
HSPA1A	0.45275
ITM2C	-0.71725
DAPK2	-0.432166666666667
LOC442590	1.325
SUMF2	-0.229625
CENPA	-4.14253846153846
TMED5	0.53825
CDH6	4.8255
BRP44	1.647875
THG1L	-1.14375
GABRA2	-3.203
C14orf166	-0.83275
MYL1	-1.35033333333333
TNFSF18	0.6455
PAP2D	0.632
PPIB	-0.2455
KLHL4	0.13825
SFN	-2.45516666666667
CCDC127	1.1835
FRAP1	-1.46775
GOLGA5	0.87375
SDCCAG1	0.045125
MGC21675	-0.247666666666667
C10orf95	-1.10175
KIAA1345	1.35216666666667
C1orf163	-1.9245
LACE1	0.0806666666666667
OR10K2	0.4315
CENPN	-3.05166666666667
TMED2	0.615
UGT1A6	5.222
ANG	2.087
U2AF1	-1.1785
CASC2	0.0171666666666667
NMT2	1.31183333333333
OSGEPL1	0.325625
DFNB31	-0.2505
SLC6A20	-0.3675
DKC1	-1.4715
FXYD4	-0.9915
WDR64	0.51325
MGC5590	0.033
CREBZF	0.396833333333333
DAZ1	0.13075
PRPSAP1	-0.69925
GCHFR	0.16125
TTC7A	-0.788875
LOC196993	0.34575
UBD	2.63633333333333
S100A1	-0.62775
RPL6	-0.114833333333333
DNAJB6	-0.10545
NAGS	1.1344
C2orf58	-0.3145
KERA	0.193333333333333
MT1X	-0.3026
UBE2B	1.5185
KEAP1	0.3015
MST1	-0.194125
OMA1	-0.0215
ABLIM2	0.94825
BCL2L13	0.10975
JAZF1	0.689833333333333
TMEM63B	-0.00549999999999999
S100A8	1.9226
ARFIP2	-0.201
UROS	0.1135
KHDRBS2	-0.4385
POLQ	-2.9385
SOAT1	-0.557
SPAG4	1.8435
MRPS30	-1.47233333333333
LOC494141	-0.32725
OR2T11	0.198
ORAOV1	-1.0928
ZNF184	0.671333333333333
TCEB3B	-0.164
ADAM21	-0.288
GDPD1	-0.026
SPINLW1	-0.28575
PRR14	-0.107833333333333
KCTD9	0.6261
NUDT3	-0.235
KIAA1822	0.2902
HIST1H4K	-0.8225
DFNA5	-0.6135
GABPA	-0.161
C14orf44	0.31725
POLB	-1.06275
PTAR1	1.08025
SEC31A	0.9327
TRIM58	-1.11975
TAS2R14	-0.456
VPS8	0.286375
H1F0	-0.0541666666666667
PRKCB1	-2.47433333333333
UGT2A1	0.4105
TOR1B	-0.21325
LSS	-1.64516666666667
C2orf19	0.0185
HNRNPC	-0.239214285714286
TMEM100	1.43166666666667
LOC116349	-0.16675
OR51M1	0.146
CCDC142	-0.26475
ISG15	-0.057625
ZCCHC14	0.02
CREBL2	2.106
TGDS	-0.48775
DC2	0.2955
CACNA2D3	-0.737571428571429
ZNF429	-0.4795
LYPD6	-2.62516666666667
SUCLG1	0.3705
OR51I1	0.1765
MAGEH1	2.51775
PRPF40A	-0.69
SMR3A	0.356
SPINK2	-1.899
THAP2	0.452625
NPY5R	0.812625
IRF4	-2.38875
SPESP1	-3.03216666666667
OR10S1	0.508
DTD1	-0.0995
TUBE1	0.20575
DDX19A	-1.506
PDPN	-3.983375
TMEM34	0.365583333333333
MGAM	3.80775
COL3A1	4.66555555555556
GFM2	-0.1088
OR5A2	0.198
PSG9	-0.624666666666667
ARHGEF11	-0.896666666666667
IVNS1ABP	1.5439375
SIGIRR	0.36675
DUSP19	-0.12525
DNAJC14	-0.0576
ACSS1	0.571875
IL1RAPL2	-0.17
C4orf30	-1.37425
SEPT4	3.04675
LANCL3	-2.1945
SPAG17	2.8055
PRDX3	0.46675
HNF1A	0.988875
P4HA2	0.748375
RFWD3	-1.75
MOV10	-0.96825
DNAJA5	-0.281285714285714
LOC729440	-0.24925
LOC200383	0.6755
SMC2	-1.88175
MIXL1	-0.247
TMEM9	0.886
FAM86A	0.1495
ZNF174	0.3079
MYH14	-0.83825
CCR8	-0.6995
VPS37C	-0.47
GPATCH1	0.034
B3GNT8	0.281
TBX4	0.097
CNR2	0.232666666666667
PCDH1	-0.17625
C5orf29	3.85425
OCIAD2	2.97725
PLCG2	1.862
KIAA0247	1.89675
HRH3	0.1681
CAPN13	0.2995
CCR1	-0.7502
MGC15523	-0.193888888888889
UVRAG	0.226833333333333
DNAJA2	0.248166666666667
ITGA2B	-0.181833333333333
CLDN5	4.071375
PTPRN2	0.0417142857142857
ZNF512	0.481333333333333
PSAP	1.39728571428571
CCDC140	-1.852
LRRC55	0.0795
CYP26C1	-0.324
C8orf47	6.84675
LYN	0.70925
DUSP6	1.171
TGFB3	2.0998
ELK1	-0.6808
PCDH11Y	0.484
HGD	1.9655
C17orf58	-0.22025
MYO3A	1.2745
SERPINE2	-3.62666666666667
AARSD1	-0.863375
C14orf73	0.23275
ADAM33	-0.31
ZNF491	0.2825
MAPK6	-1.064
TCN1	-0.972666666666667
SLC24A6	0.092
UBE2R2	0.5275
H1FNT	-0.012
TATDN2	-0.854
LILRB1	2.07125
P2RY5	1.8255
NUCB2	0.04125
C2orf37	-1.005
SNX27	0.666333333333333
MTA3	-0.232875
FOXO4	0.107375
ID4	3.49716666666667
SOX5	-1.73916666666667
PXMP3	0.49875
OR52M1	0.1565
SFT2D3	0.557375
INA	-2.49766666666667
MCOLN1	-0.80725
NFIX	-0.4318
CLEC14A	6.663
HIBCH	0.640833333333333
PLA2G5	1.49675
TIMM10	-0.208166666666667
MED17	0.7108
COL4A4	3.0115
