Hybridization REF	TCGA-AS-3777-01A-01R-0864-07
COL3A1	2.87466666666667
GFM2	0.6267
OR5A2	0.365
PSG9	5.35175
ARHGEF11	-1.46266666666667
IVNS1ABP	-0.136375
SIGIRR	1.1135
DUSP19	-0.372625
DNAJC14	0.167
ACSS1	0.193125
IL1RAPL2	0.4605
C4orf30	-0.466
SEPT4	2.67275
LANCL3	-1.92675
SPAG17	1.3125
PRDX3	1.41775
HNF1A	0.457875
P4HA2	-0.112875
RFWD3	-2.3095
MOV10	-1.9715
DNAJA5	0.783714285714286
LOC729440	0.35325
LOC200383	0.465
SMC2	-3.98125
MIXL1	-0.4605
TMEM9	-0.18525
FAM86A	1.6175
ZNF174	-0.5065
MYH14	-1.2335
CCR8	-0.37
VPS37C	0.105
GPATCH1	0.1425
B3GNT8	4.032
TBX4	-0.14175
CNR2	0.727833333333333
PCDH1	1.07875
C5orf29	3.748875
OCIAD2	1.4935
PLCG2	5.56975
KIAA0247	2.051625
HRH3	0.5723
CAPN13	-0.278625
CCR1	-0.3568
MGC15523	-1.13761111111111
UVRAG	0.244333333333333
DNAJA2	1.2525
ITGA2B	0.208666666666667
CLDN5	4.257875
PTPRN2	-1.23435714285714
ZNF512	-1.40583333333333
PSAP	1.54578571428571
CCDC140	-1.975
LRRC55	0.631
CYP26C1	0.333
C8orf47	3.041
LYN	0.330125
DUSP6	0.500833333333333
TGFB3	0.691866666666667
ELK1	-1.2198
PCDH11Y	-0.00866666666666668
HGD	1.86175
C17orf58	-1.2055
MYO3A	0.797
SERPINE2	-4.18133333333333
AARSD1	-1.340375
C14orf73	-0.86175
ADAM33	0.363
ZNF491	-0.017
MAPK6	-1.25
TCN1	-0.0201666666666667
SLC24A6	-0.3515
UBE2R2	-0.7
H1FNT	0.9855
TATDN2	-1.2265
LILRB1	1.3975
P2RY5	-0.004
NUCB2	0.75
C2orf37	0.51025
SNX27	-0.375333333333333
MTA3	-1.10775
FOXO4	0.14975
ID4	0.446666666666667
SOX5	-1.67966666666667
PXMP3	1.262
OR52M1	1.114
SFT2D3	-0.64775
INA	-2.53766666666667
MCOLN1	-0.03275
NFIX	-1.5681
CLEC14A	6.13833333333333
HIBCH	0.0335
PLA2G5	0.9655
TIMM10	1.51066666666667
MED17	0.0128
COL4A4	3.8205
TPP1	1.08383333333333
GJA3	-1.04233333333333
TMPRSS5	0.5925
AADACL3	0.848
DNMBP	-0.12175
ENPP5	4.304
NQO1	-1.6566
ZSCAN2	0.417625
SEC24C	-1.314
GTF2A1L	-0.8215
AXIN2	-1.4135
FAM33A	-1.61125
C16orf13	0.076375
SPNS2	0.395
TAF1	-1.24375
AP1G2	-0.7135
RBM42	0.00866666666666667
HCN2	0.67
EFHB	-0.00466666666666666
RUSC1	-1.0515
GRIK5	1.103
USP21	-1.479
ATAD3C	0.81075
ORMDL2	1.860125
PRSS7	-3.123
PSAT1	-1.97575
FLJ13195	3.334
TBC1D1	3.26116666666667
IFNG	0.6375
OTOS	0.731333333333333
ZNF773	-0.312
EMD	-6.93889390390723e-18
RETN	0.7195
CCL8	3.4925
APH1A	1.228625
COX18	1.30525
GTF2IRD2	1.90925
CCDC82	0.374083333333333
PAFAH2	1.1657
NPEPL1	-1.1102
RP11-114G1.1	-0.5315
TP53INP1	-0.30325
ZNF300	-2.33716666666667
FOXL2	-3.7515
LARP2	1.23683333333333
LATS1	-0.851
HTR6	0.747
SPOCK2	-0.5725
RNF144B	1.71166666666667
HTATIP2	2.234375
MGC10334	0.376166666666667
CENTA2	2.24583333333333
FGF2	-1.23225
FXYD7	0.8745
PHYHIPL	-2.183
GPR34	5.52625
DDX6	0.189666666666667
OR10W1	0.777
LHFPL1	-0.115
ZNF313	-0.12
VPS28	0.04375
AP3M1	-0.49
AKR1CL2	0.114
TRAF4	-1.5965
OR2B11	1.1135
C19orf12	1.21966666666667
AKAP9	0.284333333333333
C1orf62	0.412
SLC20A1	-0.7823
FAM112A	0.417333333333333
LDB2	2.016375
MRPS23	-0.06525
KLK5	0.012875
SPTB	-0.7131
EFEMP2	1.014
EFNB2	0.62
PCM1	-1.66742857142857
NMNAT3	3.1095
TSG101	1.48583333333333
C8orf40	0.313833333333333
NOB1	-1.84175
ABHD3	2.0195
GTF3C4	-1.026875
PIGN	-0.0613333333333333
GALNTL1	-1.51075
AEBP1	-1.1515
OR9Q1	1.1485
ANKRD2	0.85475
CCL28	-2.66075
TRIM38	-0.178
TMCC1	-0.146166666666667
SMG5	-1.05525
LRRC7	-0.462
NCAPD2	-3.012
C6orf153	-0.988
C1orf74	-1.04075
OTUD6A	2.778
DCP2	-0.4745
TMEM24	-1.344
RPL18	0.1225
TMEM177	-1.0225
LRRC37A3	-2.174
C1D	-0.110833333333333
LDHC	-1.902
UBE4B	-1.1855
NIT1	-0.447375
BTN3A3	0.919375
RASD1	3.579375
COMMD3	1.52175
SHFM1	0.1725
BIRC8	0.492
DUT	-0.232
C12orf51	0.0955
LRRC59	-0.939833333333333
LY6H	-0.22575
WDR22	0.224
EDEM1	0.326142857142857
ADH1A	2.778
PANX2	-0.1237
CYP11B1	0.92725
CDC73	-0.52175
GPR172A	-1.2985
GSTM3	0.964769230769231
KCNA5	1.38775
SERAC1	-0.2795
NFATC2	0.3395
ANAPC5	-0.0803
C15orf24	0.943
NFATC2IP	-1.22566666666667
TNRC6C	-0.1195
MGC102966	-2.88975
FGD5	0.241333333333333
MED9	1.12975
RAB13	0.0655
C15orf49	-0.0265
CRYGS	-0.7809
C12orf53	-1.229
LOC283693	-0.1595
COX6B2	-0.27825
PHF14	-1.095625
FAM3A	-0.02475
RPL13	-0.0629
PRDX2	1.3708
FLJ34047	-1.34775
PRMT3	-0.7795
KCTD19	-1.7145
TRIM10	0.337
MGC26597	-0.897666666666667
GCNT4	1.82225
GPRASP1	-0.4095
CDKN1C	-0.595833333333333
RHBDL2	-1.6173
HSPH1	-0.584
AQP1	3.130375
COL17A1	-3.1893
GFAP	1.339125
CDC16	-1.27475
KIAA1614	0.278
C6orf118	-0.371833333333333
ZSWIM5	-2.51725
FAM83F	5.10675
LYNX1	1.5863125
SYNPR	-0.42475
XG	-1.14916666666667
PRSS16	1.95325
KIF13B	1.93592857142857
PCDH9	-1.400875
HIST1H2AH	1.1575
RBM18	-0.26325
ZNF626	2.284125
HEXIM2	0.174166666666667
ITFG1	1.3645
TUBG2	-1.348
SFRS7	-0.807833333333333
C9orf14	0.821
EXTL1	-2.043
GBP3	0.236666666666667
WDR5	-1.8895
RARG	-0.920333333333333
MYO7A	0.193375
CECR6	-1.0805
C13orf3	-3.644125
SFRS18	-2.183
ACVR1B	1.086
PSMD1	-1.4484
C7orf31	1.271
ILVBL	0.27325
IFNGR1	1.35975
RNF186	1.728
NOL9	-0.987
MAGEL2	-1.60075
SLC29A2	0.34025
NHSL1	-1.2555
RBMX	-0.813
PSORS1C2	0.628875
RAD51L3	-0.733166666666667
LCN6	0.67625
ORAI2	-1.61425
BRUNOL6	0.00979999999999998
OR4K5	0.732
CDC123	-0.969
MSLN	-1.5575
WWTR1	0.0215
ZNF700	-0.526666666666667
COBL	0.91675
PPP1R16B	0.5485
GAS7	-1.58
MDN1	-2.49275
HAAO	0.6345
C9orf68	-0.6245
TNFAIP2	-0.718875
FOXN1	0.352
hCG_2033311	0.942833333333333
ATP6V0D2	9.0617
RPL41	2.353875
SLC38A1	1.2765
ARHGAP6	2.24158333333333
ADAD2	-0.0225
PHF20L1	-1.031625
MCM3AP	-1.58266666666667
ST3GAL3	0.609
SNX1	0.414833333333333
ELF5	-0.16375
PARP3	0.8165
RBM8A	-1.64675
LINGO4	0.5385
ITGA9	0.518166666666667
ZFR	0.10875
ACSL6	1.245375
FLJ20699	-0.0278
DAOA	0.256333333333333
FABP4	3.70175
KCNB1	-0.57225
CANX	0.794
SLC25A28	-0.0545
ADIPOR2	0.637375
ECHDC2	0.716
SMA4	-2.22825
FRZB	3.806
PABPC1	-2.83233333333333
DMRTB1	-0.026
APOBEC3G	-0.8225
CATSPER2	-0.261166666666667
CUEDC1	0.157
STARD9	-2.439
CLDN8	8.419625
LOC23117	-3.03018181818182
E2F6	-1.71122222222222
TMEM126B	1.395
DPY19L4	-0.17275
GIMAP5	4.08116666666667
NDUFA9	1.9285
FAM77C	-3.219
CTPS2	0.19725
LOC51035	-0.040875
WDSOF1	-1.595
EGLN3	-3.330125
PITX3	1.1385
OR52E8	-0.183
GRM4	0.4205
KLK1	5.91466666666667
GPM6B	-4.886
RRAGD	3.74466666666667
PAGE5	-3.69925
UCHL5	-1.698
ULK3	-1.057
AIM2	-0.929833333333333
PNO1	-1.043
OR2F2	0.6415
GNAT2	-1.068
SIX1	-3.81225
ST13	1.22175
ZBTB44	1.389625
TIMP2	-0.96075
ZMAT4	-4.7675
GTF2IRD1	-1.40983333333333
ZNF19	1.329
ZNF714	0.4975
RSC1A1	-1.1285
C9orf80	0.1445
PSMA8	0.0586666666666667
TMEM141	1.97675
COX4I1	1.95757142857143
CTAGE1	0.639333333333333
DTWD1	-0.36075
HSD11B1	1.74825
KRT6B	-0.550875
ARID4B	-0.64075
LHFPL3	0.074
WWP2	0.30975
ZNF326	-0.521333333333333
RGPD1	-1.4955
CTSH	1.14216666666667
FASTKD1	-0.011625
PAF1	0.3094
TTC9C	0.346
IFT57	0.627
PRSS36	3.079
IL20RB	-3.2625
ZNF592	-0.876166666666667
DCTD	1.0718
CFP	1.9785
MFNG	-0.856125
JMJD2B	-1.18
ALDH3B1	-1.24375
THSD4	0.921666666666667
KCNJ5	1.61966666666667
LMNA	-2.76033333333333
TBCD	-1.39425
ZNF250	0.129
CASQ2	2.74566666666667
PEG10	-4.069
PRAME	-5.0302
NP	0.652625
TRIM59	-0.767166666666667
ZNF12	-0.461
XTP3TPA	-0.13675
SIGLEC7	-0.2466
PANK4	-0.6605
FAM70A	6.52916666666667
SNED1	-1.89825
HIP1	-0.6944
RAET1E	-1.44383333333333
AMAC1L2	-1.454
AHNAK2	-0.646666666666667
TOE1	-1.5435
RECQL4	-2.8775
SPRYD3	0.8295
DPAGT1	-0.80425
MAGED2	0.4412
ANKRD55	-0.83975
TRPS1	-0.710333333333333
DOK7	-0.66825
TFPI2	-5.20925
GTF2H3	0.617666666666667
CYP4F11	-0.612875
LHX2	-3.96466666666667
ATG16L1	-0.779666666666667
ASB12	1.3635
C1orf116	2.86625
NF2	-0.17015
POM121	-0.9046
PHYHD1	2.0914
TXNDC17	0.4915
DKFZp779O175	0.345
NUP62	-1.44692857142857
MYO18B	-1.57633333333333
PRAMEF1	0.8375
TCBA1	0.250428571428571
TMEM168	0.9855
FJX1	-0.939
CLCF1	0.56775
SEPN1	-0.401875
IGSF2	0.646333333333333
NUDCD1	-1.42083333333333
TFF3	0.254833333333333
NDFIP1	2.50992857142857
CHCHD4	0.52425
TNR	1.136
CUTA	0.1455
USP44	-3.378
DPP10	-0.927333333333333
IWS1	-1.20583333333333
PCGF1	0.20475
SULT1C4	0.354
NTF5	-1.809
PTPN13	-0.706
SSTR5	0.767
SFRP1	-2.75
IDH3B	-0.01975
SUOX	0.8265
TMCO5	0.4355
GOLT1B	0.86675
MIB1	0.0997142857142857
PCDHGB1	0.484
SUSD1	2.23025
ICAM5	-1.60116666666667
PAPOLB	0.312
URM1	-0.5111
TMEM106B	1.86533333333333
LRIG2	-0.8985
SLC27A5	-0.2085
CLIC6	-1.2473
ZNF420	0.496666666666667
SCN9A	-1.2133
KIAA1909	-0.8825
ELMOD1	-1.96325
PRKAG1	-0.53225
FAM64A	-3.86122222222222
EEF1G	-0.40905
SMAD5	-0.022
INCENP	-1.63725
WASF2	-1.936
GARS	-0.2692
CDK10	-1.0052
HLX	-1.1485
MDM4	-1.583625
ZNRF1	-1.49021428571429
HHATL	5.1735
FAM21C	0.6753
HIST2H3C	-1.431
PFDN2	-0.3645
ZNF200	0.0195
NDN	-1.77825
HBA2	0.818333333333333
FBLN5	1.92425
PUM1	-1.06885714285714
TNNT1	-4.0935
C19orf59	0.780666666666667
HNRPH2	0.8835
RAB7A	0.7825
PMS2	0.575
BIRC3	-1.04166666666667
NRSN2	0.31375
OR52K2	0.8585
SPOCK1	0.653571428571428
H2AFY	-0.391
RXRB	-1.2435
ZNF638	-1.3735
ANKRD45	0.51975
ACTN4	0.171
FXC1	2.818
EIF2B5	-0.668
VPS33A	-0.0305
PINK1	0.99225
FAM106A	-0.998
SKIP	0.666866666666667
GAPDHS	0.05325
MUM1L1	-2.45275
PSTPIP1	-0.345
CNTNAP1	-1.51
CYP26A1	-4.01325
APOL2	0.6307
TACC2	1.30075
COX7A2L	2.06342857142857
HSD17B1	0.00806250000000001
ARRB2	0.3685
SLC7A6	-0.8219
HSD17B10	-0.43825
RBJ	0.33375
NUP155	-1.59625
MRPL10	-0.484666666666667
CYCS	0.571666666666667
CCDC46	0.355333333333333
TECTA	-0.1625
GNAL	-0.35475
LPO	0.574
PEBP4	5.09125
DDX11	-2.363
C18orf12	1.0205
TAF9B	-0.43625
IMP4	-0.4625
RPA4	-1.49483333333333
NDUFS1	0.09175
UPK1A	-0.2495
ARRDC2	-0.198
C18orf20	1.1725
AES	1.26792857142857
CD2BP2	0.387333333333333
C16orf54	0.16
UGT2B17	-1.442125
FGFR1	-0.828363636363637
CEACAM6	-1.9623
CHRM5	0.318
CERK	-1.030375
AP3S2	1.41635714285714
ANKS4B	-0.32225
CLCNKA	4.9395
ZNF208	0.892666666666667
HLA-DRB5	5.7955
CARKL	-0.1555
GOT1	3.04266666666667
CASP6	0.738875
HOXA1	-0.649
RCL1	-0.56925
ZNF181	0.651333333333333
RAB40B	3.233
MRPL38	-0.090375
LRRN2	3.0265
C3orf25	0.2955
OR5D14	0.496
OR10AG1	1.458
BET1L	0.9603
FRY	3.90175
AK3L1	-0.93975
CSF3R	0.312666666666667
POLR3K	-0.154333333333333
ATG2B	0.538
EPS8	3.16733333333333
DARS	-1.026625
C10orf56	-1.44116666666667
DAD1	0.986166666666667
RIOK1	-1.73516666666667
HERC2	-1.2305
HSD11B2	5.08783333333333
FAM96B	1.1985
MGC13057	3.911375
BSN	-0.3865
CAND1	-0.131166666666667
HCST	2.50225
ACTR10	1.38666666666667
OR8D4	0.753
NASP	-3.4788
COL9A2	-0.0791666666666667
LYZL1	-2.026
GPC5	-2.93125
TBL3	-0.939833333333334
CENTD2	0.9848
OR5AP2	0.72925
TLR1	1.326
LMO6	-0.3015
ZIC2	-3.891
CPNE5	0.49675
ZMYND15	0.84275
FLJ22374	-0.43075
CCDC106	-0.3635
PARP16	-0.18425
PDIA3	-0.12925
C14orf126	0.83525
CECR2	0.3515
SFRS1	-1.42492857142857
FIGLA	0.9775
DCP1A	-0.751666666666667
MGC45800	-1.7867
TEKT1	0.279
C10orf67	2.6025
CLN5	2.03475
NTN2L	0.868
GLE1L	-1.425
CES2	0.5255
GNAS	-0.556529411764706
DDX53	0.2225
TSPAN13	0.27675
MRPL52	0.1415
SPIRE2	0.027125
TAS2R39	0.575
SCUBE3	0.2265
UCRC	2.438
CDKL3	1.313
KIAA1715	-0.3063
ZNF345	1.37975
RTF1	-0.23075
DHRS7	3.801
RIPK4	-1.7605
EXOSC2	-2.6455
MS4A2	1.8325
FGF17	-0.11575
WDR59	-1.394125
EVI2A	-0.481
IL17RC	0.685166666666667
HS3ST1	4.25175
ITGB1BP2	0.328
RBPJ	-1.128
GIMAP1	3.4125
INE1	-1.80483333333333
ALDH18A1	0.69025
TPI1	-1.183375
GATA6	-0.32325
CABP1	0.968166666666667
ZNF484	0.70225
DAPK3	-0.2715
GJB1	-1.9945
PIN1	-0.031
SLC6A15	-3.94290909090909
CNO	-0.29575
RIN2	2.742125
FRRS1	-0.7085
CYorf15B	-1.9795
DMRT3	-0.785125
ATAD1	1.449125
OTUD4	-0.199388888888889
ATOH8	-0.81325
ZSCAN16	0.24875
ASCC1	0.32725
OTUD3	-0.867125
MGC33212	-1.50266666666667
YME1L1	-0.103625
RP11-218C14.6	0.4945
PCBP4	1.08475
TNFRSF10A	-0.7575
CDH10	-3.9155
KL	2.100125
SCP2	1.13891666666667
C9orf119	0.645125
SON	-1.10008333333333
MAFK	0.5965
SBNO2	-1.2705
SLC6A6	-0.371583333333333
SC4MOL	0.55075
FAM35B	0.484875
PPP1R9A	1.639
PDZRN3	-0.9105
CXorf20	0.5535
C6orf126	-0.21
AVEN	0.61175
FLJ21075	-1.482
C14orf132	-1.163
PCK2	-0.539625
GUCY2C	0.721
BARX2	1.9755
PEX11G	0.234
DAO	-0.453333333333333
C10orf49	0.725
EDNRA	0.872166666666667
PPP2R5A	1.9599
DDX39	-2.37633333333333
SERF1A	0.411
ASCIZ	0.7481
FNDC8	0.0675
PTMS	0.29275
PHF7	1.527
PIP4K2B	-0.978
HHLA2	0.8575
BDH2	2.6072
APOBEC2	0.276
PENK	-0.986166666666667
SMAD9	-1.849
MT3	6.027
RGL1	0.016625
ATG10	0.18175
DLGAP4	0.837333333333333
APPBP2	-1.17442857142857
BACE2	2.48007142857143
LOC339344	0.5295
ZNF395	-1.38925
HIST1H2BL	-2.07
ZNF467	1.14
SLC25A21	-1.78875
PALM2	-0.5084
NSUN5C	-0.4615
IL5	-0.2441
CLSTN2	-2.08825
ANXA8L2	-2.376
PTGES	-1.62325
GDAP1L1	2.369
OPRK1	-0.4206
WDR20	0.916416666666667
C12orf4	1.198125
NUP88	-1.81
XRCC6BP1	-0.778666666666667
FCGBP	0.485571428571429
LEMD2	-1.6745
NOMO1	-1.21575
C10orf79	0.220666666666667
ZNF79	1.4018
OCRL	-0.1914
HSPA8	0.168916666666667
DIDO1	-0.736416666666667
PLA2R1	-0.12175
COG3	0.0381
NGDN	0.07575
CBFA2T2	-0.424125
PNOC	-1.9235
PRRG1	2.24833333333333
AGGF1	0.402714285714286
DPF2	-0.24275
YIPF7	0.261
TRPV5	0.70525
ZNF322B	0.271
MED12	-1.14633333333333
CARS	0.0356666666666667
ABCC11	-1.22433333333333
C9orf25	0.4535
MYH1	0.6685
FRYL	-0.451583333333333
AGTRAP	-0.60075
MMP27	0.136
ZNF432	0.6385
OR8D1	0.7815
OR13D1	0.199
VWA1	1.00525
STON1	-0.557
IL5RA	0.6485
PERP	0.1829
C10orf107	-0.691
TNFSF12	2.1645
FN1	-2.92629166666667
MTR	-1.15633333333333
PHLPPL	0.101666666666667
ZNF425	-0.081
DHFR	-2.93511111111111
PPP1R12A	-0.356625
RSPO2	-1.85228571428571
ZNF7	-1.14175
ZNF583	1.518
TPMT	-0.609166666666667
GPR132	0.187875
OR2T12	0.81525
SERTAD2	-1.7393
ATP1A1	0.4591
FRMPD3	0.85475
ZNF672	-0.93975
PLXNB3	-0.784625
EML5	0.3545
FAIM3	0.6165
UBQLN2	0.98625
SORCS2	1.3435
PRIM2	-2.147
ACVR2A	0.285666666666667
YWHAZ	-0.531166666666667
PGM2L1	-0.058
GNAO1	0.0944285714285714
RPL10	0.6928
RPS6KA6	1.8625
PFKL	-0.945833333333333
SH3D19	1.170125
AURKB	-2.86516666666667
ZC3H6	0.890375
DISC1	-0.458833333333333
FLJ39660	-4.6345
TMEM25	1.756875
OSBPL10	-0.09575
CLTCL1	-1.07216666666667
ALG6	-1.0145
CATSPER4	0.3505
LRTM1	0.2645
RRAD	3.996
TIPIN	-2.10075
CARD14	-1.188125
RBM9	-1.24066666666667
RASSF4	0.843
SLC25A18	-0.155
C6orf58	0.0946666666666667
IGHD	0.4835
PLA2G6	-0.4435
TPT1	1.70925
SEC63	-0.7793
CCDC113	0.1744
TDRD10	0.469875
KIAA1666	-1.732
TOR1AIP1	0.462916666666667
SYTL4	-2.60383333333333
SPRR2F	-0.3525
CEBPD	2.13425
SNTG2	-2.2045
C20orf77	-0.854333333333333
TAS2R49	0.5795
C6orf173	-2.3575
SVEP1	1.5802
PXN	-0.631571428571429
VIL2	1.4295
C5orf21	0.808333333333333
DIXDC1	0.889
GANAB	-1.79833333333333
PDSS1	-0.835
NGFR	0.81725
ATP8B4	4.84775
BMP8A	-0.789
CCDC132	0.752416666666667
GNRH1	-2.89475
OR10T2	0.27375
PDGFD	2.73766666666667
OR6W1P	0.9935
HARS	-0.222583333333333
KRT77	0.334
AQP8	-0.108
ITGB1	-0.6675
ZNF254	0.833
PAX1	0.1215
PSMC4	-0.4876
ANKRD22	3.374
PSMD8	0.435
HTR1E	-0.287166666666667
SOX10	-1.6463
OR5B2	0.4095
RABGEF1	0.220285714285714
MAP1LC3B	1.59425
CYB5R4	1.4665
AGXT2L1	-3.38875
FLJ41603	1.73683333333333
TRAPPC2	1.07366666666667
FNTB	0.3146
FLJ14107	-0.16
AURKAIP1	0.1975
DSE	1.65125
NFKBIZ	-2.64383333333333
OSBPL3	0.129833333333333
LOC130576	0.21825
SLC39A9	1.37583333333333
LOC137886	0.0188333333333333
RHCE	-3.7745
ATG7	0.688666666666667
FAM82A	0.818333333333333
FBN3	1.202
MCFD2	-0.419
CASP14	-0.049
EPS15	1.20725
SFRS2B	1.40375
C19orf47	-0.0145
PLAC9	0.977
GPR23	-2.0325
BTNL3	1.38283333333333
RGS8	-0.63
GNS	1.421
ENO2	-2.19116666666667
CBX1	-2.209
PEX26	0.4595
LRP5	-0.834166666666667
ADAMTSL4	-3.031
ARR3	-0.5245
MAP1A	-0.92875
CD2	2.774
NAV2	-0.2115
TMEM69	-1.093
ATXN7	-0.807
CHN2	-0.500333333333333
ZNF781	-1.03383333333333
HAS2	-4.20816666666667
KIAA0241	0.402666666666667
BIC	1.08975
MOBKL2A	0.0185000000000001
CYP2C9	0.666
CNOT7	0.117071428571429
SFRS10	-1.86775
CST11	1.0305
FLJ37543	0.5715
NKAP	-0.182
RUNX1T1	1.922
EAF1	0.4266
IL4I1	1.5375
LRRC61	-0.162666666666667
PSIP1	-1.59825
SPRR4	0.363
ZFP90	0.611833333333333
AP2B1	-0.308307692307692
SLC30A7	-0.0381666666666667
C7orf28A	-0.287333333333333
S100B	-3.01533333333333
BMP2	-0.3045
ESR1	-3.26216666666667
ZFPL1	0.2415
ARHGAP12	1.4315
LRRC19	2.9815
ZNF767	-1.4785
NACA	0.00579999999999998
OLIG1	1.9185
PRF1	1.153
LST1	3.6115
SPATA9	-1.183
CNFN	0.695
CDK4	-0.3354
TCF15	-0.161833333333333
PARC	-0.88925
PPM2C	3.95625
LOC283345	0.0285
FAM107B	2.61275
DMXL1	0.82925
RBM3	2.037125
HTR5A	-1.65483333333333
SCFD1	0.409333333333333
EPHB3	-0.787125
ROPN1L	-1.18766666666667
RAMP3	1.99625
TSPYL5	2.41427272727273
GAP43	-5.2275
PAPD4	0.24575
PDE3A	-1.99425
TNFRSF10C	3.79275
JMJD5	-0.4665
RASGEF1A	0.1071
C16orf65	-0.0538333333333333
HIPK3	1.106
XYLT2	-2.078
XPOT	-0.367833333333333
GAL3ST1	3.34925
DHCR7	-0.386
AMIGO3	0.0843333333333333
FGFR4	-2.22733333333333
CRAT	0.100375
PPP1R14D	0.9085
TRIM14	-1.4342
TMPRSS11D	1.045
SLC7A11	-1.92021428571429
OR10H2	0.70575
PPM1E	2.1318
DOCK4	0.33725
FAM127A	1.163625
ENOPH1	1.15425
SLC5A3	1.2771
ZNF530	-0.1327
NTS	-6.1515
FRMD4A	-0.027875
BCL11B	-3.6115
PRM1	0.93975
UQCC	-0.0865
S100A16	-0.7145
PLS3	1.45125
WWOX	0.553928571428571
CCDC23	0.72675
GTSE1	-2.78683333333333
GP2	-0.0045
FLJ32549	-0.064125
CHIT1	1.7395
KLF9	0.987
RPS24	1.4422
MIA	-4.018
FIGN	-2.37633333333333
PYROXD1	1.713625
PCSK2	-0.123375
MRPL9	-1.0515
RPL24	1.514375
C12orf32	-0.17625
HIST1H2BE	-2.193
RGS18	4.00875
LFNG	-0.13475
RAB4B	0.351
FBXO25	1.83083333333333
TSPAN31	2.52066666666667
ARL8A	0.356642857142857
C10orf83	-0.1314
OR51B6	0.1435
CNKSR2	0.8605
C1orf156	0.4615
IBSP	0.0955
GFRA2	0.835
ALKBH7	2.4586
NEK10	-1.133
VN1R3	0.6555
LOC91948	-0.0635
CPZ	-2.9685
IHPK3	0.8095
COL8A1	-0.074
RBPJL	0.1945
OR10A4	0.39425
CASP8AP2	-1.692
MMP12	-0.103
OR8B12	0.717
CDCA5	-3.78783333333333
LIX1L	-0.8785
PEX11B	1.05325
GABRA1	1.19033333333333
HABP2	2.522
REEP1	-0.505166666666667
FBXO15	-0.607
CD68	-0.00825
WFDC9	0.5045
GHDC	-0.515
SMARCA1	-0.26275
SPAST	-0.770166666666667
PLXND1	-1.10075
MLCK	-0.152
INTS5	-0.647333333333333
BSG	1.24735714285714
PARP8	1.22566666666667
TEAD4	-1.954
ZNF498	-0.792375
TMEM89	0.6215
DTX4	-0.10925
TNRC6B	0.286
ARMC2	-0.886875
FGFBP1	-2.273
TIMM8A	0.67
AJAP1	-1.4754
ZNF608	-0.9755
SLC25A42	0.34625
SYP	-0.402833333333333
MMP11	0.652833333333333
USP40	-1.1421
C3orf62	-0.676833333333333
MYO1E	-0.2776
LRFN4	-1.247
XCL1	1.24016666666667
GPR155	1.3445
VPS29	1.474375
CARHSP1	-2.49525
ARHGAP20	-0.822666666666667
GREM2	-1.97242857142857
CCDC102B	2.30925
ZNF577	-0.640166666666667
HDDC2	0.9475
SHC2	-0.4773
NCOA5	0.225166666666667
INPPL1	-1.3305
CHGB	-1.5296
IHH	1.803
DDEF2	-0.373166666666667
DIAPH3	-1.50595238095238
BUB3	-1.26708333333333
GGH	-4.17611111111111
VPS35	0.1961
CNN2	-1.576
ASNA1	0.53225
WDTC1	0.24025
AMAC1	-0.363
HAS3	-1.34283333333333
SLC1A6	-1.11666666666667
ZNF563	-0.5595
C1S	1.0895
TCF7L1	-2.432625
OR10Z1	0.7955
ME2	0.6168
C6orf151	-1.044125
KPNA4	1.4307
GLO1	-0.53725
WDR61	0.318833333333333
CD302	0.783
SIRT7	-1.869
C11orf59	1.14425
PKIG	0.9195
PPIL3	-1.434
CCDC74B	-2.263875
ZNF528	-0.6325
EFNA5	0.919
FCGRT	1.685
NOL4	0.0778
CCS	-1.13725
LOC374491	0.5545
MFSD7	4.5465
ZNF555	1.7485
LIMS3	4.81275
TSSC4	-0.456833333333333
COL11A2	-0.1165
C1orf119	0.429833333333333
BPNT1	-1.74175
CHRNA6	0.9715
C1orf173	-0.234375
PLD2	-1.16775
ORC1L	-4.1705
SASH1	0.224
CDC14B	-0.042
RLBP1L1	0.13
LDLRAP1	-0.593
NAT8B	0.798166666666667
HHEX	-3.615
LGALS7	1.61075
PLCH1	-0.20725
OR1M1	0.75
PRAMEF16	0.242
HECTD1	-0.3705
C14orf39	1.227
TLN2	-1.295
HDAC4	-1.90971428571429
SYCP2L	-2.5245
GLRA1	0.3275
RPS6	0.74125
hCG_1757335	0.771
KLHL1	-0.7685
CTNNBIP1	-0.777666666666667
SCAND2	-0.765
HMGN2	-1.3057
YAF2	2.7295
BRPF1	-1.24425
LIAS	0.95925
CTA-246H3.1	-3.03725
SAG	-0.77025
C20orf10	0.12075
HNRNPA2B1	-1.97366666666667
GADD45A	0.318
MSH4	0.38
TMEM70	1.16025
HIST1H2AM	-0.21675
C19orf26	0.642833333333333
C1orf50	0.4075
GNG3	0.071
FTO	-0.3765
CALCB	5.384
PPP3R1	0.872625
C15orf42	-4.27725
CCNJ	-0.387
GNAZ	-0.989066666666667
PSD	0.686666666666667
FAM57A	-1.80725
STIM2	-0.590666666666667
DHX8	-1.173
MOGAT3	0.53425
UBE3B	0.539166666666667
PLAT	-1.51516666666667
C6orf206	0.781
COPE	-0.0248
EIF3A	-0.00175
C1QL2	-0.26175
IQCE	-0.5335
KIAA0182	-0.838083333333333
SLC22A7	-0.1137
